"","x"
"1088",6.85615472359509e-10
"1089",4.67992211578254e-12
"1090",0.804684407864386
"1091",0.988111702112126
"1092",8.7678471668367e-11
"1093",0.987210116748357
"1094",0.999358228416636
"1095",3.99782799489126e-10
"1096",0.997166693141465
"1097",0.999859179139226
"1098",3.19767563730045e-12
"1099",0.737879498706891
"1100",0.982696370577179
"1101",5.99085424587594e-11
"1102",0.98139183111481
"1103",0.999061021769885
"1104",2.73161750702419e-10
"1105",0.995858784555749
"1106",0.999793916669663
"1107",2.22044604925031e-16
"1108",2.54421347499917e-12
"1109",5.13276334348464e-11
"1110",2.22044604925031e-16
"1111",4.76659105804672e-11
"1112",9.61624646491768e-10
"1113",2.22044604925031e-16
"1114",2.17339682275128e-10
"1115",4.38466803447885e-09
"1116",2.99291743077067e-11
"1117",0.96343402173436
"1118",0.998122234928616
"1119",5.60723917086387e-10
"1120",0.997978275564173
"1121",0.999899594021568
"1122",2.55670260521558e-09
"1123",0.999555904034679
"1124",0.999977977709748
"1125",2.04498684297089e-11
"1126",0.947376234402538
"1127",0.997254208090558
"1128",3.83128856608072e-10
"1129",0.997043898306318
"1130",0.999853058801584
"1131",1.74693198665798e-09
"1132",0.999350182127139
"1133",0.999967769854479
"1134",2.22044604925031e-16
"1135",4.75825198349282e-12
"1136",9.59942300396241e-11
"1137",2.22044604925031e-16
"1138",8.91459839295394e-11
"1139",1.7984545804387e-09
"1140",2.22044604925031e-16
"1141",4.06474136013434e-10
"1142",8.20031632465994e-09
"1143",5.59742939851382e-11
"1144",0.980109938655876
"1145",0.998995090409335
"1146",1.04867996164239e-09
"1147",0.998917976202416
"1148",0.999946310918503
"1149",4.78160945807907e-09
"1150",0.999762495036248
"1151",0.999988224671172
"1152",3.82458578938015e-11
"1153",0.971156060782223
"1154",0.998529960667536
"1155",7.16537216392784e-10
"1156",0.998417210138011
"1157",0.999921425905748
"1158",3.26715610132789e-09
"1159",0.999652440552641
"1160",0.999982766444361
"1161",2.22044604925031e-16
"1162",4.75825198349285e-12
"1163",9.59942300396248e-11
"1164",2.22044604925031e-16
"1165",8.91459839295401e-11
"1166",1.79845458043871e-09
"1167",2.22044604925031e-16
"1168",4.06474136013437e-10
"1169",8.20031632466e-09
"1170",5.59742939851386e-11
"1171",0.980109938655876
"1172",0.998995090409335
"1173",1.04867996164239e-09
"1174",0.998917976202416
"1175",0.999946310918503
"1176",4.78160945807911e-09
"1177",0.999762495036248
"1178",0.999988224671172
"1179",3.82458578938018e-11
"1180",0.971156060782223
"1181",0.998529960667536
"1182",7.16537216392789e-10
"1183",0.998417210138011
"1184",0.999921425905748
"1185",3.26715610132792e-09
"1186",0.999652440552641
"1187",0.999982766444361
"1188",2.22044604925031e-16
"1189",3.97829916262659e-13
"1190",8.02592562017322e-12
"1191",2.22044604925031e-16
"1192",7.45335460324874e-12
"1193",1.50365940853132e-10
"1194",2.22044604925031e-16
"1195",3.39846590961726e-11
"1196",6.85615472359509e-10
"1197",4.67992211578254e-12
"1198",0.804684407864386
"1199",0.988111702112126
"1200",8.7678471668367e-11
"1201",0.987210116748357
"1202",0.999358228416636
"1203",3.99782799489126e-10
"1204",0.997166693141465
"1205",0.999859179139226
"1206",3.19767563730045e-12
"1207",0.737879498706891
"1208",0.982696370577179
"1209",5.99085424587594e-11
"1210",0.98139183111481
"1211",0.999061021769885
"1212",2.73161750702419e-10
"1213",0.995858784555749
"1214",0.999793916669663
"1215",2.22044604925031e-16
"1216",2.54421347499917e-12
"1217",5.13276334348464e-11
"1218",2.22044604925031e-16
"1219",4.76659105804672e-11
"1220",9.61624646491768e-10
"1221",2.22044604925031e-16
"1222",2.17339682275128e-10
"1223",4.38466803447885e-09
"1224",2.99291743077067e-11
"1225",0.96343402173436
"1226",0.998122234928616
"1227",5.60723917086387e-10
"1228",0.997978275564173
"1229",0.999899594021568
"1230",2.55670260521558e-09
"1231",0.999555904034679
"1232",0.999977977709748
"1233",2.04498684297089e-11
"1234",0.947376234402538
"1235",0.997254208090558
"1236",3.83128856608072e-10
"1237",0.997043898306318
"1238",0.999853058801584
"1239",1.74693198665798e-09
"1240",0.999350182127139
"1241",0.999967769854479
"1242",2.22044604925031e-16
"1243",4.75825198349282e-12
"1244",9.59942300396241e-11
"1245",2.22044604925031e-16
"1246",8.91459839295394e-11
"1247",1.7984545804387e-09
"1248",2.22044604925031e-16
"1249",4.06474136013434e-10
"1250",8.20031632465994e-09
"1251",5.59742939851382e-11
"1252",0.980109938655876
"1253",0.998995090409335
"1254",1.04867996164239e-09
"1255",0.998917976202416
"1256",0.999946310918503
"1257",4.78160945807907e-09
"1258",0.999762495036248
"1259",0.999988224671172
"1260",3.82458578938015e-11
"1261",0.971156060782223
"1262",0.998529960667536
"1263",7.16537216392784e-10
"1264",0.998417210138011
"1265",0.999921425905748
"1266",3.26715610132789e-09
"1267",0.999652440552641
"1268",0.999982766444361
"1269",2.22044604925031e-16
"1270",4.75825198349285e-12
"1271",9.59942300396248e-11
"1272",2.22044604925031e-16
"1273",8.91459839295401e-11
"1274",1.79845458043871e-09
"1275",2.22044604925031e-16
"1276",4.06474136013437e-10
"1277",8.20031632466e-09
"1278",5.59742939851386e-11
"1279",0.980109938655876
"1280",0.998995090409335
"1281",1.04867996164239e-09
"1282",0.998917976202416
"1283",0.999946310918503
"1284",4.78160945807911e-09
"1285",0.999762495036248
"1286",0.999988224671172
"1287",3.82458578938018e-11
"1288",0.971156060782223
"1289",0.998529960667536
"1290",7.16537216392789e-10
"1291",0.998417210138011
"1292",0.999921425905748
"1293",3.26715610132792e-09
"1294",0.999652440552641
"1295",0.999982766444361
"1296",2.22044604925031e-16
"1297",2.22044604925031e-16
"1298",2.22044604925031e-16
"1299",2.22044604925031e-16
"1300",2.22044604925031e-16
"1301",9.11706662830365e-13
"1302",2.22044604925031e-16
"1303",2.06057568307163e-13
"1304",4.15705971096765e-12
"1305",2.22044604925031e-16
"1306",0.0243713107259338
"1307",0.335086620982952
"1308",5.31616710195899e-13
"1309",0.318802498340376
"1310",0.904229389364307
"1311",2.42398404852583e-12
"1312",0.680911643569836
"1313",0.977298746119002
"1314",2.22044604925031e-16
"1315",0.0167818560308991
"1316",0.256140701768768
"1317",3.63240618223143e-13
"1318",0.242295064775188
"1319",0.865793867600588
"1320",1.65624866085498e-12
"1321",0.593175211372847
"1322",0.96712181014557
"1323",2.22044604925031e-16
"1324",2.22044604925031e-16
"1325",3.11212400359765e-13
"1326",2.22044604925031e-16
"1327",2.89010450206266e-13
"1328",5.83057302126484e-12
"1329",2.22044604925031e-16
"1330",1.31778536626456e-12
"1331",2.65853494180731e-11
"1332",1.81468140133763e-13
"1333",0.137747820241109
"1334",0.763196447368457
"1335",3.39981067869508e-12
"1336",0.749560895747201
"1337",0.983708393749895
"1338",1.55019334325358e-11
"1339",0.931726446274816
"1340",0.996380973029726
"1341",1.23992715326226e-13
"1342",0.0984132833446741
"1343",0.687708342044109
"1344",2.32300698809278e-12
"1345",0.671596456932012
"1346",0.976335314154358
"1347",1.05920897062097e-11
"1348",0.903144246669971
"1349",0.994712284348515
"1350",2.22044604925031e-16
"1351",2.22044604925031e-16
"1352",5.82037252712363e-13
"1353",2.22044604925031e-16
"1354",5.40514607543798e-13
"1355",1.09044842014536e-11
"1356",2.22044604925031e-16
"1357",2.46455531128531e-12
"1358",4.97205886380232e-11
"1359",3.39386276434326e-13
"1360",0.230043722769938
"1361",0.857703233348751
"1362",6.35841137717194e-12
"1363",0.848428786766812
"1364",0.991222420814373
"1365",2.89921055081785e-11
"1366",0.962296714187226
"1367",0.998061660357103
"1368",2.31894292455592e-13
"1369",0.16953567071073
"1370",0.804629802216556
"1371",4.34454605220022e-12
"1372",0.792732120448467
"1373",0.987205729635742
"1374",1.9809592374543e-11
"1375",0.945767597327735
"1376",0.997165711471544
"1377",2.22044604925031e-16
"1378",2.22044604925031e-16
"1379",5.82037252712367e-13
"1380",2.22044604925031e-16
"1381",5.40514607543801e-13
"1382",1.09044842014537e-11
"1383",2.22044604925031e-16
"1384",2.46455531128533e-12
"1385",4.97205886380235e-11
"1386",3.39386276434328e-13
"1387",0.23004372276994
"1388",0.857703233348752
"1389",6.35841137717198e-12
"1390",0.848428786766813
"1391",0.991222420814373
"1392",2.89921055081788e-11
"1393",0.962296714187227
"1394",0.998061660357103
"1395",2.31894292455594e-13
"1396",0.169535670710731
"1397",0.804629802216557
"1398",4.34454605220026e-12
"1399",0.792732120448468
"1400",0.987205729635742
"1401",1.98095923745431e-11
"1402",0.945767597327735
"1403",0.997165711471544
"1404",2.22044604925031e-16
"1405",2.22044604925031e-16
"1406",8.20828888487777e-13
"1407",2.22044604925031e-16
"1408",7.62270803894484e-13
"1409",1.53782521734861e-11
"1410",2.22044604925031e-16
"1411",3.47568508261299e-12
"1412",7.01193872311343e-11
"1413",4.78625824645095e-13
"1414",0.296445046978622
"1415",0.894742250624115
"1416",8.96706820557922e-12
"1417",0.887565430931399
"1418",0.993760018408382
"1419",4.08866573883746e-11
"1420",0.972968682814896
"1421",0.998624777428091
"1422",3.27033249909653e-13
"1423",0.22354231694992
"1424",0.853117746293715
"1425",6.12697707988171e-12
"1426",0.843598930450704
"1427",0.990893884509736
"1428",2.79368470218855e-11
"1429",0.960928192767031
"1430",0.997988590725439
"1431",2.22044604925031e-16
"1432",2.60202251750228e-13
"1433",5.24938883021464e-12
"1434",2.22044604925031e-16
"1435",4.87489646098547e-12
"1436",9.83474464819394e-11
"1437",2.22044604925031e-16
"1438",2.22278025367313e-11
"1439",4.48429548639689e-10
"1440",3.06092182303387e-12
"1441",0.72933833119562
"1442",0.981937254562506
"1443",5.73464559255366e-11
"1444",0.98057661570248
"1445",0.999019111878951
"1446",2.61479542890317e-10
"1447",0.995674566391931
"1448",0.999784711398931
"1449",2.09145257101251e-12
"1450",0.64803451815617
"1451",0.973783973696936
"1452",3.91834223871499e-11
"1453",0.971826782271855
"1454",0.998565084679593
"1455",1.78662538250601e-10
"1456",0.993682227596243
"1457",0.999684948236382
"1458",2.22044604925031e-16
"1459",4.86636790767993e-13
"1460",9.81753892072408e-12
"1461",2.22044604925031e-16
"1462",9.1171538798515e-12
"1463",1.83931866116415e-10
"1464",2.22044604925031e-16
"1465",4.15709949446404e-11
"1466",8.38664211714526e-10
"1467",5.72461292217846e-12
"1468",0.834426154463828
"1469",0.990260079618693
"1470",1.07250783128976e-10
"1471",0.989519694934657
"1472",0.999475284553895
"1473",4.89025612648599e-10
"1474",0.997682548129832
"1475",0.999884874731929
"1476",3.91148716182654e-12
"1477",0.774948911691378
"1478",0.985809317892934
"1479",7.32818213250793e-11
"1480",0.984735821512363
"1481",0.999232245364393
"1482",3.34139169228624e-10
"1483",0.996611958982315
"1484",0.999831518703298
"1485",2.22044604925031e-16
"1486",4.86636790767997e-13
"1487",9.81753892072415e-12
"1488",2.22044604925031e-16
"1489",9.11715387985157e-12
"1490",1.83931866116417e-10
"1491",2.22044604925031e-16
"1492",4.15709949446407e-11
"1493",8.38664211714532e-10
"1494",5.7246129221785e-12
"1495",0.834426154463829
"1496",0.990260079618693
"1497",1.07250783128977e-10
"1498",0.989519694934657
"1499",0.999475284553895
"1500",4.89025612648603e-10
"1501",0.997682548129832
"1502",0.999884874731929
"1503",3.91148716182656e-12
"1504",0.774948911691379
"1505",0.985809317892934
"1506",7.32818213250798e-11
"1507",0.984735821512364
"1508",0.999232245364393
"1509",3.34139169228626e-10
"1510",0.996611958982315
"1511",0.999831518703298
"1512",2.22044604925031e-16
"1513",1.22700427386285e-12
"1514",2.47539077252286e-11
"1515",2.22044604925031e-16
"1516",2.29879593736461e-11
"1517",4.63765153072902e-10
"1518",2.22044604925031e-16
"1519",1.04816958829022e-10
"1520",2.11460495860434e-09
"1521",1.44340186663287e-11
"1522",0.927043684788861
"1523",0.996114256271241
"1524",2.70421743175919e-10
"1525",0.995816999834541
"1526",0.999791828996084
"1527",1.23302743994199e-09
"1528",0.999079598532405
"1529",0.999954337499692
"1530",9.86240982134038e-12
"1531",0.896718393019296
"1532",0.994323288440265
"1533",1.84772523693623e-10
"1534",0.993889864729126
"1535",0.999695363070996
"1536",8.42497312735752e-10
"1537",0.998653531272064
"1538",0.999933172577144
"1539",2.22044604925031e-16
"1540",7.84697349248211e-12
"1541",1.58306912101492e-10
"1542",2.22044604925031e-16
"1543",1.47013267738823e-10
"1544",2.96588441567665e-09
"1545",2.22044604925031e-16
"1546",6.70328469553627e-10
"1547",1.35233831059136e-08
"1548",9.23088568388008e-11
"1549",0.987843882316525
"1550",0.99939040125693
"1551",1.72940901071998e-09
"1552",0.99934360226739
"1553",0.999967443298022
"1554",7.8854929673271e-09
"1555",0.999855968148001
"1556",0.999992859636711
"1557",6.30723707202817e-11
"1558",0.982308738334464
"1559",0.99910808066658
"1560",1.18166262743527e-09
"1561",0.999039628709357
"1562",0.999952352725052
"1563",5.38796334401136e-09
"1564",0.999789217880118
"1565",0.999989549836426
"1566",2.22044604925031e-16
"1567",1.4675607039955e-11
"1568",2.96069565627032e-10
"1569",2.22044604925031e-16
"1570",2.74947908107553e-10
"1571",5.5468715601059e-09
"1572",2.22044604925031e-16
"1573",1.25366515008838e-09
"1574",2.52917706640721e-08
"1575",1.72638344002565e-10
"1576",0.993463210774991
"1577",0.999673958127389
"1578",3.23438419143079e-09
"1579",0.999648920195321
"1580",0.999982591830998
"1581",1.47476470288021e-08
"1582",0.999922981729326
"1583",0.99999618207087
"1584",1.17959532883798e-10
"1585",0.990462056344366
"1586",0.999522897200413
"1587",2.20997514174618e-09
"1588",0.999486264716127
"1589",0.99997452267617
"1590",1.00767044119547e-08
"1591",0.999887284802602
"1592",0.99999441232277
"1593",2.22044604925031e-16
"1594",1.46756070399551e-11
"1595",2.96069565627034e-10
"1596",2.22044604925031e-16
"1597",2.74947908107554e-10
"1598",5.54687156010594e-09
"1599",2.22044604925031e-16
"1600",1.25366515008839e-09
"1601",2.52917706640723e-08
"1602",1.72638344002566e-10
"1603",0.993463210774991
"1604",0.999673958127389
"1605",3.23438419143081e-09
"1606",0.999648920195321
"1607",0.999982591830998
"1608",1.47476470288023e-08
"1609",0.999922981729326
"1610",0.99999618207087
"1611",1.17959532883799e-10
"1612",0.990462056344366
"1613",0.999522897200413
"1614",2.2099751417462e-09
"1615",0.999486264716127
"1616",0.99997452267617
"1617",1.00767044119548e-08
"1618",0.999887284802602
"1619",0.99999441232277
"1620",2.22044604925031e-16
"1621",1.22700427386285e-12
"1622",2.47539077252286e-11
"1623",2.22044604925031e-16
"1624",2.29879593736461e-11
"1625",4.63765153072902e-10
"1626",2.22044604925031e-16
"1627",1.04816958829022e-10
"1628",2.11460495860434e-09
"1629",1.44340186663287e-11
"1630",0.927043684788861
"1631",0.996114256271241
"1632",2.70421743175919e-10
"1633",0.995816999834541
"1634",0.999791828996084
"1635",1.23302743994199e-09
"1636",0.999079598532405
"1637",0.999954337499692
"1638",9.86240982134038e-12
"1639",0.896718393019296
"1640",0.994323288440265
"1641",1.84772523693623e-10
"1642",0.993889864729126
"1643",0.999695363070996
"1644",8.42497312735752e-10
"1645",0.998653531272064
"1646",0.999933172577144
"1647",2.22044604925031e-16
"1648",7.84697349248211e-12
"1649",1.58306912101492e-10
"1650",2.22044604925031e-16
"1651",1.47013267738823e-10
"1652",2.96588441567665e-09
"1653",2.22044604925031e-16
"1654",6.70328469553627e-10
"1655",1.35233831059136e-08
"1656",9.23088568388008e-11
"1657",0.987843882316525
"1658",0.99939040125693
"1659",1.72940901071998e-09
"1660",0.99934360226739
"1661",0.999967443298022
"1662",7.8854929673271e-09
"1663",0.999855968148001
"1664",0.999992859636711
"1665",6.30723707202817e-11
"1666",0.982308738334464
"1667",0.99910808066658
"1668",1.18166262743527e-09
"1669",0.999039628709357
"1670",0.999952352725052
"1671",5.38796334401136e-09
"1672",0.999789217880118
"1673",0.999989549836426
"1674",2.22044604925031e-16
"1675",1.4675607039955e-11
"1676",2.96069565627032e-10
"1677",2.22044604925031e-16
"1678",2.74947908107553e-10
"1679",5.5468715601059e-09
"1680",2.22044604925031e-16
"1681",1.25366515008838e-09
"1682",2.52917706640721e-08
"1683",1.72638344002565e-10
"1684",0.993463210774991
"1685",0.999673958127389
"1686",3.23438419143079e-09
"1687",0.999648920195321
"1688",0.999982591830998
"1689",1.47476470288021e-08
"1690",0.999922981729326
"1691",0.99999618207087
"1692",1.17959532883798e-10
"1693",0.990462056344366
"1694",0.999522897200413
"1695",2.20997514174618e-09
"1696",0.999486264716127
"1697",0.99997452267617
"1698",1.00767044119547e-08
"1699",0.999887284802602
"1700",0.99999441232277
"1701",2.22044604925031e-16
"1702",1.46756070399551e-11
"1703",2.96069565627034e-10
"1704",2.22044604925031e-16
"1705",2.74947908107554e-10
"1706",5.54687156010594e-09
"1707",2.22044604925031e-16
"1708",1.25366515008839e-09
"1709",2.52917706640723e-08
"1710",1.72638344002566e-10
"1711",0.993463210774991
"1712",0.999673958127389
"1713",3.23438419143081e-09
"1714",0.999648920195321
"1715",0.999982591830998
"1716",1.47476470288023e-08
"1717",0.999922981729326
"1718",0.99999618207087
"1719",1.17959532883799e-10
"1720",0.990462056344366
"1721",0.999522897200413
"1722",2.2099751417462e-09
"1723",0.999486264716127
"1724",0.99997452267617
"1725",1.00767044119548e-08
"1726",0.999887284802602
"1727",0.99999441232277
