"","x"
"1181",6.52099500087072
"1182",-21.0565909273628
"1183",6.44698220978787
"1184",9.45138992534762
"1185",-19.5393459209567
"1186",7.96422721619401
"1187",10.9686349317538
"1188",-56.0563249641886
"1189",-28.5527518270379
"1190",-25.5483441114782
"1191",-53.1259300397117
"1192",-25.622356902561
"1193",-22.6179491870013
"1194",-51.6086850333055
"1195",-24.1051118961549
"1196",-21.1007041805951
"1197",-26.0877396480596
"1198",1.41583348909106
"1199",4.42024120465082
"1200",-23.1573447235827
"1201",4.34622841356797
"1202",7.35063612912773
"1203",-21.6400997171766
"1204",5.86347341997411
"1205",8.86788113553387
"1206",-26.4685969333929
"1207",1.03497620375772
"1208",4.03938391931748
"1209",-23.538202008916
"1210",3.96537112823462
"1211",6.96977884379438
"1212",-22.0209570025099
"1213",5.48261613464077
"1214",8.48702385020053
"1215",-54.2007726979907
"1216",-26.69719956084
"1217",-23.6927918452803
"1218",-51.2703777735138
"1219",-23.7668046363631
"1220",-20.7623969208034
"1221",-49.7531327671076
"1222",-22.249559629957
"1223",-19.2451519143972
"1224",-24.2321873818617
"1225",3.27138575528896
"1226",6.27579347084871
"1227",-21.3017924573848
"1228",6.20178067976586
"1229",9.20618839532562
"1230",-19.7845474509787
"1231",7.71902568617201
"1232",10.7234334017318
"1233",-24.6130446671951
"1234",2.89052846995561
"1235",5.89493618551537
"1236",-21.6826497427181
"1237",5.82092339443252
"1238",8.82533110999228
"1239",-20.165404736312
"1240",7.33816840083866
"1241",10.3425761163984
"1242",-53.5747138826354
"1243",-26.0711407454847
"1244",-23.0667330299249
"1245",-50.6443189581585
"1246",-23.1407458210078
"1247",-20.136338105448
"1248",-49.1270739517523
"1249",-21.6235008146016
"1250",-18.6190930990419
"1251",-23.6061285665064
"1252",3.8974445706443
"1253",6.90185228620405
"1254",-20.6757336420295
"1255",6.8278394951212
"1256",9.83224721068096
"1257",-19.1584886356233
"1258",8.34508450152735
"1259",11.3494922170871
"1260",-23.9869858518397
"1261",3.51658728531095
"1262",6.52099500087071
"1263",-21.0565909273628
"1264",6.44698220978786
"1265",9.45138992534762
"1266",-19.5393459209567
"1267",7.964227216194
"1268",10.9686349317538
"1269",-53.5747138826354
"1270",-26.0711407454847
"1271",-23.0667330299249
"1272",-50.6443189581584
"1273",-23.1407458210078
"1274",-20.136338105448
"1275",-49.1270739517523
"1276",-21.6235008146016
"1277",-18.6190930990419
"1278",-23.6061285665064
"1279",3.8974445706443
"1280",6.90185228620406
"1281",-20.6757336420295
"1282",6.82783949512121
"1283",9.83224721068097
"1284",-19.1584886356233
"1285",8.34508450152735
"1286",11.3494922170871
"1287",-23.9869858518397
"1288",3.51658728531096
"1289",6.52099500087072
"1290",-21.0565909273628
"1291",6.44698220978787
"1292",9.45138992534762
"1293",-19.5393459209567
"1294",7.96422721619401
"1295",10.9686349317538
"1296",-61.1618338753939
"1297",-33.6582607382432
"1298",-30.6538530226835
"1299",-58.231438950917
"1300",-30.7278658137663
"1301",-27.7234580982066
"1302",-56.7141939445109
"1303",-29.2106208073602
"1304",-26.2062130918004
"1305",-31.1932485592649
"1306",-3.68967542211425
"1307",-0.685267706554495
"1308",-28.262853634788
"1309",-0.759280497637346
"1310",2.24512721792241
"1311",-26.7456086283819
"1312",0.757964508768797
"1313",3.76237222432855
"1314",-31.5741058445983
"1315",-4.0705327074476
"1316",-1.06612499188784
"1317",-28.6437109201214
"1318",-1.14013778297069
"1319",1.86426993258907
"1320",-27.1264659137152
"1321",0.377107223435452
"1322",3.38151493899521
"1323",-59.306281609196
"1324",-31.8027084720453
"1325",-28.7983007564856
"1326",-56.3758866847191
"1327",-28.8723135475684
"1328",-25.8679058320087
"1329",-54.858641678313
"1330",-27.3550685411623
"1331",-24.3506608256025
"1332",-29.337696293067
"1333",-1.83412315591636
"1334",1.1702845596434
"1335",-26.4073013685901
"1336",1.09627176856055
"1337",4.10067948412031
"1338",-24.890056362184
"1339",2.61351677496669
"1340",5.61792449052645
"1341",-29.7185535784004
"1342",-2.2149804412497
"1343",0.789427274310054
"1344",-26.7881586539235
"1345",0.715414483227202
"1346",3.71982219878696
"1347",-25.2709136475173
"1348",2.23265948963334
"1349",5.2370672051931
"1350",-58.6802227938407
"1351",-31.17664965669
"1352",-28.1722419411303
"1353",-55.7498278693638
"1354",-28.2462547322131
"1355",-25.2418470166533
"1356",-54.2325828629576
"1357",-26.729009725807
"1358",-23.7246020102472
"1359",-28.7116374777117
"1360",-1.20806434056102
"1361",1.79634337499874
"1362",-25.7812425532348
"1363",1.72233058391589
"1364",4.72673829947564
"1365",-24.2639975468286
"1366",3.23957559032203
"1367",6.24398330588179
"1368",-29.092494763045
"1369",-1.58892162589437
"1370",1.41548608966539
"1371",-26.1620998385681
"1372",1.34147329858254
"1373",4.3458810141423
"1374",-24.644854832162
"1375",2.85871830498868
"1376",5.86312602054844
"1377",-58.6802227938407
"1378",-31.17664965669
"1379",-28.1722419411302
"1380",-55.7498278693638
"1381",-28.2462547322131
"1382",-25.2418470166533
"1383",-54.2325828629576
"1384",-26.729009725807
"1385",-23.7246020102472
"1386",-28.7116374777117
"1387",-1.20806434056101
"1388",1.79634337499875
"1389",-25.7812425532348
"1390",1.72233058391589
"1391",4.72673829947565
"1392",-24.2639975468286
"1393",3.23957559032204
"1394",6.24398330588179
"1395",-29.092494763045
"1396",-1.58892162589436
"1397",1.4154860896654
"1398",-26.1620998385681
"1399",1.34147329858255
"1400",4.34588101414231
"1401",-24.644854832162
"1402",2.85871830498869
"1403",5.86312602054845
"1404",-58.3364425782971
"1405",-30.8328694411464
"1406",-27.8284617255867
"1407",-55.4060476538202
"1408",-27.9024745166695
"1409",-24.8980668011098
"1410",-53.888802647414
"1411",-26.3852295102634
"1412",-23.3808217947036
"1413",-28.3678572621681
"1414",-0.864284125017431
"1415",2.14012359054233
"1416",-25.4374623376912
"1417",2.06611079945948
"1418",5.07051851501923
"1419",-23.920217331285
"1420",3.58335580586562
"1421",6.58776352142538
"1422",-28.7487145475014
"1423",-1.24514141035078
"1424",1.75926630520898
"1425",-25.8183196230245
"1426",1.68525351412613
"1427",4.68966122968589
"1428",-24.3010746166184
"1429",3.20249852053227
"1430",6.20690623609203
"1431",-56.4808903120992
"1432",-28.9773171749485
"1433",-25.9729094593888
"1434",-53.5504953876223
"1435",-26.0469222504716
"1436",-23.0425145349119
"1437",-52.0332503812161
"1438",-24.5296772440655
"1439",-21.5252695285057
"1440",-26.5123049959702
"1441",0.991268141180462
"1442",3.99567585674022
"1443",-23.5819100714933
"1444",3.92166306565737
"1445",6.92607078121713
"1446",-22.0646650650872
"1447",5.43890807206351
"1448",8.44331578762327
"1449",-26.8931622813035
"1450",0.610410855847117
"1451",3.61481857140688
"1452",-23.9627673568266
"1453",3.54080578032402
"1454",6.54521349588378
"1455",-22.4455223504205
"1456",5.05805078673017
"1457",8.06245850228992
"1458",-55.8548314967439
"1459",-28.3512583595932
"1460",-25.3468506440334
"1461",-52.9244365722669
"1462",-25.4208634351163
"1463",-22.4164557195565
"1464",-51.4071915658608
"1465",-23.9036184287101
"1466",-20.8992107131504
"1467",-25.8862461806149
"1468",1.6173269565358
"1469",4.62173467209556
"1470",-22.955851256138
"1471",4.54772188101271
"1472",7.55212959657247
"1473",-21.4386062497318
"1474",6.06496688741885
"1475",9.06937460297861
"1476",-26.2671034659482
"1477",1.23646967120246
"1478",4.24087738676221
"1479",-23.3367085414713
"1480",4.16686459567936
"1481",7.17127231123912
"1482",-21.8194635350652
"1483",5.68410960208551
"1484",8.68851731764526
"1485",-55.8548314967438
"1486",-28.3512583595932
"1487",-25.3468506440334
"1488",-52.9244365722669
"1489",-25.4208634351163
"1490",-22.4164557195565
"1491",-51.4071915658608
"1492",-23.9036184287101
"1493",-20.8992107131504
"1494",-25.8862461806149
"1495",1.61732695653581
"1496",4.62173467209557
"1497",-22.9558512561379
"1498",4.54772188101271
"1499",7.55212959657247
"1500",-21.4386062497318
"1501",6.06496688741886
"1502",9.06937460297862
"1503",-26.2671034659482
"1504",1.23646967120246
"1505",4.24087738676222
"1506",-23.3367085414713
"1507",4.16686459567937
"1508",7.17127231123913
"1509",-21.8194635350652
"1510",5.68410960208551
"1511",8.68851731764527
"1512",-54.9300186041745
"1513",-27.4264454670238
"1514",-24.422037751464
"1515",-51.9996236796976
"1516",-24.4960505425469
"1517",-21.4916428269871
"1518",-50.4823786732914
"1519",-22.9788055361408
"1520",-19.974397820581
"1521",-24.9614332880455
"1522",2.54213984910518
"1523",5.54654756466494
"1524",-22.0310383635686
"1525",5.47253477358209
"1526",8.47694248914185
"1527",-20.5137933571624
"1528",6.98977977998823
"1529",9.99418749554799
"1530",-25.3422905733788
"1531",2.16128256377184
"1532",5.1656902793316
"1533",-22.4118956489019
"1534",5.09167748824875
"1535",8.0960852038085
"1536",-20.8946506424958
"1537",6.60892249465489
"1538",9.61333021021465
"1539",-53.0744663379766
"1540",-25.5708932008259
"1541",-22.5664854852662
"1542",-50.1440714134997
"1543",-22.640498276349
"1544",-19.6360905607892
"1545",-48.6268264070935
"1546",-21.1232532699429
"1547",-18.1188455543831
"1548",-23.1058810218476
"1549",4.39769211530308
"1550",7.40209983086283
"1551",-20.1754860973707
"1552",7.32808703977998
"1553",10.3324947553397
"1554",-18.6582410909645
"1555",8.84533204618613
"1556",11.8497397617459
"1557",-23.4867383071809
"1558",4.01683482996973
"1559",7.02124254552949
"1560",-20.556343382704
"1561",6.94722975444664
"1562",9.9516374700064
"1563",-19.0390983762979
"1564",8.46447476085278
"1565",11.4688824764125
"1566",-52.4484075226212
"1567",-24.9448343854706
"1568",-21.9404266699108
"1569",-49.5180125981443
"1570",-22.0144394609937
"1571",-19.0100317454339
"1572",-48.0007675917382
"1573",-20.4971944545875
"1574",-17.4927867390278
"1575",-22.4798222064922
"1576",5.02375093065842
"1577",8.02815864621817
"1578",-19.5494272820153
"1579",7.95414585513532
"1580",10.9585535706951
"1581",-18.0321822756092
"1582",9.47139086154147
"1583",12.4757985771012
"1584",-22.8606794918256
"1585",4.64289364532507
"1586",7.64730136088483
"1587",-19.9302845673487
"1588",7.57328856980198
"1589",10.5776962853617
"1590",-18.4130395609425
"1591",9.09053357620812
"1592",12.0949412917679
"1593",-52.4484075226212
"1594",-24.9448343854706
"1595",-21.9404266699108
"1596",-49.5180125981443
"1597",-22.0144394609937
"1598",-19.0100317454339
"1599",-48.0007675917382
"1600",-20.4971944545875
"1601",-17.4927867390278
"1602",-22.4798222064922
"1603",5.02375093065842
"1604",8.02815864621818
"1605",-19.5494272820153
"1606",7.95414585513533
"1607",10.9585535706951
"1608",-18.0321822756092
"1609",9.47139086154147
"1610",12.4757985771012
"1611",-22.8606794918256
"1612",4.64289364532508
"1613",7.64730136088484
"1614",-19.9302845673487
"1615",7.57328856980198
"1616",10.5776962853617
"1617",-18.4130395609425
"1618",9.09053357620813
"1619",12.0949412917679
"1620",-54.9300186041745
"1621",-27.4264454670238
"1622",-24.422037751464
"1623",-51.9996236796976
"1624",-24.4960505425469
"1625",-21.4916428269871
"1626",-50.4823786732914
"1627",-22.9788055361408
"1628",-19.974397820581
"1629",-24.9614332880455
"1630",2.54213984910518
"1631",5.54654756466494
"1632",-22.0310383635686
"1633",5.47253477358209
"1634",8.47694248914185
"1635",-20.5137933571624
"1636",6.98977977998823
"1637",9.99418749554799
"1638",-25.3422905733788
"1639",2.16128256377184
"1640",5.1656902793316
"1641",-22.4118956489019
"1642",5.09167748824875
"1643",8.0960852038085
"1644",-20.8946506424958
"1645",6.60892249465489
"1646",9.61333021021465
"1647",-53.0744663379766
"1648",-25.5708932008259
"1649",-22.5664854852662
"1650",-50.1440714134997
"1651",-22.640498276349
"1652",-19.6360905607892
"1653",-48.6268264070935
"1654",-21.1232532699429
"1655",-18.1188455543831
"1656",-23.1058810218476
"1657",4.39769211530308
"1658",7.40209983086283
"1659",-20.1754860973707
"1660",7.32808703977998
"1661",10.3324947553397
"1662",-18.6582410909645
"1663",8.84533204618613
"1664",11.8497397617459
"1665",-23.4867383071809
"1666",4.01683482996973
"1667",7.02124254552949
"1668",-20.556343382704
"1669",6.94722975444664
"1670",9.9516374700064
"1671",-19.0390983762979
"1672",8.46447476085278
"1673",11.4688824764125
"1674",-52.4484075226212
"1675",-24.9448343854706
"1676",-21.9404266699108
"1677",-49.5180125981443
"1678",-22.0144394609937
"1679",-19.0100317454339
"1680",-48.0007675917382
"1681",-20.4971944545875
"1682",-17.4927867390278
"1683",-22.4798222064922
"1684",5.02375093065842
"1685",8.02815864621817
"1686",-19.5494272820153
"1687",7.95414585513532
"1688",10.9585535706951
"1689",-18.0321822756092
"1690",9.47139086154147
"1691",12.4757985771012
"1692",-22.8606794918256
"1693",4.64289364532507
"1694",7.64730136088483
"1695",-19.9302845673487
"1696",7.57328856980198
"1697",10.5776962853617
"1698",-18.4130395609425
"1699",9.09053357620812
"1700",12.0949412917679
"1701",-52.4484075226212
"1702",-24.9448343854706
"1703",-21.9404266699108
"1704",-49.5180125981443
"1705",-22.0144394609937
"1706",-19.0100317454339
"1707",-48.0007675917382
"1708",-20.4971944545875
"1709",-17.4927867390278
"1710",-22.4798222064922
"1711",5.02375093065842
"1712",8.02815864621818
"1713",-19.5494272820153
"1714",7.95414585513533
"1715",10.9585535706951
"1716",-18.0321822756092
"1717",9.47139086154147
"1718",12.4757985771012
"1719",-22.8606794918256
"1720",4.64289364532508
"1721",7.64730136088484
"1722",-19.9302845673487
"1723",7.57328856980198
"1724",10.5776962853617
"1725",-18.4130395609425
"1726",9.09053357620813
"1727",12.0949412917679
